ProductId,LocationId,SalesRegion,Date,Forecast
556-161-201,Plant_ADL,ADL,01-01-2019,1
556-161-201,Plant_ADL,ADL,02-01-2019,1
556-161-201,Plant_ADL,ADL,03-01-2019,1
556-161-201,Plant_ADL,ADL,04-01-2019,1
556-161-201,Plant_ADL,ADL,05-01-2019,1
556-161-201,Plant_ADL,ADL,06-01-2019,1
556-161-201,Plant_BNE,BNE,06-01-2018,3
556-161-201,Plant_BNE,BNE,07-01-2018,3
556-161-201,Plant_BNE,BNE,08-01-2018,3
556-161-201,Plant_BNE,BNE,09-01-2018,3
556-161-201,Plant_BNE,BNE,10-01-2018,3
556-161-201,Plant_BNE,BNE,11-01-2018,3
556-161-201,Plant_BNE,BNE,12-01-2018,3
556-161-201,Plant_BNE,BNE,01-01-2019,3
556-161-201,Plant_BNE,BNE,02-01-2019,3
556-161-201,Plant_BNE,BNE,03-01-2019,3
556-161-201,Plant_BNE,BNE,04-01-2019,3
556-161-201,Plant_BNE,BNE,05-01-2019,3
556-161-201,Plant_BNE,BNE,06-01-2019,3
556-161-201,Plant_MEL,MEL,06-01-2018,7
556-161-201,Plant_MEL,MEL,07-01-2018,7
556-161-201,Plant_MEL,MEL,08-01-2018,7
556-161-201,Plant_MEL,MEL,09-01-2018,7
556-161-201,Plant_MEL,MEL,10-01-2018,7
556-161-201,Plant_MEL,MEL,11-01-2018,7
556-161-201,Plant_MEL,MEL,12-01-2018,7
556-161-201,Plant_MEL,MEL,01-01-2019,7
556-161-201,Plant_MEL,MEL,02-01-2019,7
556-161-201,Plant_MEL,MEL,03-01-2019,7
556-161-201,Plant_MEL,MEL,04-01-2019,7
556-161-201,Plant_MEL,MEL,05-01-2019,8
556-161-201,Plant_MEL,MEL,06-01-2019,8
556-161-201,Plant_NTL,NTL,06-01-2018,1
556-161-201,Plant_NTL,NTL,07-01-2018,1
556-161-201,Plant_NTL,NTL,08-01-2018,1
556-161-201,Plant_NTL,NTL,09-01-2018,1
556-161-201,Plant_NTL,NTL,10-01-2018,1
556-161-201,Plant_NTL,NTL,11-01-2018,1
556-161-201,Plant_NTL,NTL,12-01-2018,1
556-161-201,Plant_NTL,NTL,01-01-2019,1
556-161-201,Plant_NTL,NTL,02-01-2019,1
556-161-201,Plant_NTL,NTL,03-01-2019,1
556-161-201,Plant_NTL,NTL,04-01-2019,1
556-161-201,Plant_NTL,NTL,05-01-2019,1
556-161-201,Plant_NTL,NTL,06-01-2019,1
556-161-201,Plant_PER,PER,06-01-2018,1
556-161-201,Plant_PER,PER,07-01-2018,1
556-161-201,Plant_PER,PER,08-01-2018,1
556-161-201,Plant_PER,PER,09-01-2018,1
556-161-201,Plant_PER,PER,10-01-2018,1
556-161-201,Plant_PER,PER,11-01-2018,1
556-161-201,Plant_PER,PER,12-01-2018,1
556-161-201,Plant_PER,PER,01-01-2019,1
556-161-201,Plant_PER,PER,02-01-2019,1
556-161-201,Plant_PER,PER,03-01-2019,1
556-161-201,Plant_PER,PER,04-01-2019,1
556-161-201,Plant_PER,PER,05-01-2019,1
556-161-201,Plant_PER,PER,06-01-2019,1
556-161-201,Plant_SYDNEY,SYDNEY,06-01-2018,1
556-161-201,Plant_SYDNEY,SYDNEY,07-01-2018,1
556-161-201,Plant_SYDNEY,SYDNEY,08-01-2018,0
556-161-201,Plant_SYDNEY,SYDNEY,09-01-2018,0
556-161-201,Plant_SYDNEY,SYDNEY,10-01-2018,0
556-161-201,Plant_SYDNEY,SYDNEY,11-01-2018,0
556-161-201,Plant_SYDNEY,SYDNEY,12-01-2018,0
556-161-201,Plant_SYDNEY,SYDNEY,01-01-2019,0
556-161-201,Plant_SYDNEY,SYDNEY,02-01-2019,0
556-161-201,Plant_SYDNEY,SYDNEY,03-01-2019,0
556-161-201,Plant_SYDNEY,SYDNEY,04-01-2019,0
556-161-201,Plant_SYDNEY,SYDNEY,05-01-2019,0
556-161-201,Plant_SYDNEY,SYDNEY,06-01-2019,0
556-161-201,Plant_TAS,TAS,06-01-2018,0
556-161-201,Plant_TAS,TAS,07-01-2018,0
556-161-201,Plant_TAS,TAS,08-01-2018,0
556-161-201,Plant_TAS,TAS,09-01-2018,0
556-161-201,Plant_TAS,TAS,10-01-2018,0
556-161-201,Plant_TAS,TAS,11-01-2018,0
556-161-201,Plant_TAS,TAS,12-01-2018,0
556-161-201,Plant_TAS,TAS,01-01-2019,0
556-161-201,Plant_TAS,TAS,02-01-2019,0
556-161-201,Plant_TAS,TAS,03-01-2019,0
556-161-201,Plant_TAS,TAS,04-01-2019,0
556-161-201,Plant_TAS,TAS,05-01-2019,0
556-161-201,Plant_TAS,TAS,06-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,06-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,07-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,08-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,09-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,10-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,11-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,12-01-2018,0
018-000-325,Plant_SYDNEY,SYDNEY,01-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,02-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,03-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,04-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,05-01-2019,0
018-000-325,Plant_SYDNEY,SYDNEY,06-01-2019,0
201-000-105,Plant_ADL,ADL,06-01-2018,33
201-000-105,Plant_ADL,ADL,07-01-2018,34
201-000-105,Plant_ADL,ADL,08-01-2018,35
201-000-105,Plant_ADL,ADL,09-01-2018,36
201-000-105,Plant_ADL,ADL,10-01-2018,37
201-000-105,Plant_ADL,ADL,11-01-2018,37
201-000-105,Plant_ADL,ADL,12-01-2018,38
201-000-105,Plant_ADL,ADL,01-01-2019,39
201-000-105,Plant_ADL,ADL,02-01-2019,40
201-000-105,Plant_ADL,ADL,03-01-2019,41
201-000-105,Plant_ADL,ADL,04-01-2019,42
201-000-105,Plant_ADL,ADL,05-01-2019,43
201-000-105,Plant_ADL,ADL,06-01-2019,44
201-000-105,Plant_BNE,BNE,06-01-2018,49
201-000-105,Plant_BNE,BNE,07-01-2018,50
201-000-105,Plant_BNE,BNE,08-01-2018,51
201-000-105,Plant_BNE,BNE,09-01-2018,53
201-000-105,Plant_BNE,BNE,10-01-2018,54
201-000-105,Plant_BNE,BNE,11-01-2018,55
201-000-105,Plant_BNE,BNE,12-01-2018,57
201-000-105,Plant_BNE,BNE,01-01-2019,58
201-000-105,Plant_BNE,BNE,02-01-2019,59
201-000-105,Plant_BNE,BNE,03-01-2019,60
201-000-105,Plant_BNE,BNE,04-01-2019,62
201-000-105,Plant_BNE,BNE,05-01-2019,63
201-000-105,Plant_BNE,BNE,06-01-2019,64
201-000-105,Plant_MEL,MEL,06-01-2018,114
201-000-105,Plant_MEL,MEL,07-01-2018,117
201-000-105,Plant_MEL,MEL,08-01-2018,120
201-000-105,Plant_MEL,MEL,09-01-2018,124
201-000-105,Plant_MEL,MEL,10-01-2018,127
201-000-105,Plant_MEL,MEL,11-01-2018,130
201-000-105,Plant_MEL,MEL,12-01-2018,134
201-000-105,Plant_MEL,MEL,01-01-2019,137
201-000-105,Plant_MEL,MEL,02-01-2019,141
201-000-105,Plant_MEL,MEL,03-01-2019,144
201-000-105,Plant_MEL,MEL,04-01-2019,147
201-000-105,Plant_MEL,MEL,05-01-2019,151
201-000-105,Plant_MEL,MEL,06-01-2019,154
201-000-105,Plant_PER,PER,06-01-2018,63
201-000-105,Plant_PER,PER,07-01-2018,64
201-000-105,Plant_PER,PER,08-01-2018,66
201-000-105,Plant_PER,PER,09-01-2018,68
201-000-105,Plant_PER,PER,10-01-2018,70
201-000-105,Plant_PER,PER,11-01-2018,72
201-000-105,Plant_PER,PER,12-01-2018,74
201-000-105,Plant_PER,PER,01-01-2019,75
201-000-105,Plant_PER,PER,02-01-2019,77
201-000-105,Plant_PER,PER,03-01-2019,79
201-000-105,Plant_PER,PER,04-01-2019,81
201-000-105,Plant_PER,PER,05-01-2019,83
201-000-105,Plant_PER,PER,06-01-2019,85
201-000-105,Plant_SYDNEY,SYDNEY,06-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,07-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,08-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,09-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,10-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,11-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,12-01-2018,76
201-000-105,Plant_SYDNEY,SYDNEY,01-01-2019,76
201-000-105,Plant_SYDNEY,SYDNEY,02-01-2019,76
201-000-105,Plant_SYDNEY,SYDNEY,03-01-2019,76
201-000-105,Plant_SYDNEY,SYDNEY,04-01-2019,76
201-000-105,Plant_SYDNEY,SYDNEY,05-01-2019,76
201-000-105,Plant_SYDNEY,SYDNEY,06-01-2019,76
201-000-105,Plant_NTL,NTL,06-01-2018,4
201-000-105,Plant_NTL,NTL,07-01-2018,4
201-000-105,Plant_NTL,NTL,08-01-2018,4
201-000-105,Plant_NTL,NTL,09-01-2018,4
201-000-105,Plant_NTL,NTL,10-01-2018,4
201-000-105,Plant_NTL,NTL,11-01-2018,4
201-000-105,Plant_NTL,NTL,12-01-2018,4
201-000-105,Plant_NTL,NTL,01-01-2019,4
201-000-105,Plant_NTL,NTL,02-01-2019,4
201-000-105,Plant_NTL,NTL,03-01-2019,4
201-000-105,Plant_NTL,NTL,04-01-2019,4
201-000-105,Plant_NTL,NTL,05-01-2019,4
201-000-105,Plant_NTL,NTL,06-01-2019,4
201-000-105,Plant_TAS,TAS,06-01-2018,3
201-000-105,Plant_TAS,TAS,07-01-2018,3
201-000-105,Plant_TAS,TAS,08-01-2018,3
201-000-105,Plant_TAS,TAS,09-01-2018,3
201-000-105,Plant_TAS,TAS,10-01-2018,3
201-000-105,Plant_TAS,TAS,11-01-2018,3
201-000-105,Plant_TAS,TAS,12-01-2018,3
201-000-105,Plant_TAS,TAS,01-01-2019,3
201-000-105,Plant_TAS,TAS,02-01-2019,3
201-000-105,Plant_TAS,TAS,03-01-2019,3
201-000-105,Plant_TAS,TAS,04-01-2019,3
201-000-105,Plant_TAS,TAS,05-01-2019,3
201-000-105,Plant_TAS,TAS,06-01-2019,3
170-000-190,Plant_SYDNEY,SYDNEY,06-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,07-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,08-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,09-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,10-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,11-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,12-01-2018,0
170-000-190,Plant_SYDNEY,SYDNEY,01-01-2019,0
170-000-190,Plant_SYDNEY,SYDNEY,02-01-2019,0
170-000-190,Plant_SYDNEY,SYDNEY,03-01-2019,0
170-000-190,Plant_SYDNEY,SYDNEY,04-01-2019,0
170-000-190,Plant_SYDNEY,SYDNEY,05-01-2019,0
170-000-190,Plant_SYDNEY,SYDNEY,06-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,06-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,07-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,08-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,09-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,10-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,11-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,12-01-2018,0
018-000-301,Plant_SYDNEY,SYDNEY,01-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,02-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,03-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,04-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,05-01-2019,0
018-000-301,Plant_SYDNEY,SYDNEY,06-01-2019,0
018-000-301,Plant_BNE,BNE,06-01-2018,0
018-000-301,Plant_BNE,BNE,07-01-2018,0
018-000-301,Plant_BNE,BNE,08-01-2018,0
018-000-301,Plant_BNE,BNE,09-01-2018,0
018-000-301,Plant_BNE,BNE,10-01-2018,0
018-000-301,Plant_BNE,BNE,11-01-2018,0
018-000-301,Plant_BNE,BNE,12-01-2018,0
018-000-301,Plant_BNE,BNE,01-01-2019,0
018-000-301,Plant_BNE,BNE,02-01-2019,0
018-000-301,Plant_BNE,BNE,03-01-2019,0
018-000-301,Plant_BNE,BNE,04-01-2019,0
018-000-301,Plant_BNE,BNE,05-01-2019,0
018-000-301,Plant_BNE,BNE,06-01-2019,0
018-000-301,Plant_MEL,MEL,06-01-2018,0
018-000-301,Plant_MEL,MEL,07-01-2018,0
018-000-301,Plant_MEL,MEL,08-01-2018,0
018-000-301,Plant_MEL,MEL,09-01-2018,0
018-000-301,Plant_MEL,MEL,10-01-2018,0
018-000-301,Plant_MEL,MEL,11-01-2018,0
018-000-301,Plant_MEL,MEL,12-01-2018,0
018-000-301,Plant_MEL,MEL,01-01-2019,0
018-000-301,Plant_MEL,MEL,02-01-2019,0
018-000-301,Plant_MEL,MEL,03-01-2019,0
018-000-301,Plant_MEL,MEL,04-01-2019,0
018-000-301,Plant_MEL,MEL,05-01-2019,0
018-000-301,Plant_MEL,MEL,06-01-2019,0
018-000-301,Plant_PER,PER,06-01-2018,0
018-000-301,Plant_PER,PER,07-01-2018,0
018-000-301,Plant_PER,PER,08-01-2018,0
018-000-301,Plant_PER,PER,09-01-2018,0
018-000-301,Plant_PER,PER,10-01-2018,0
018-000-301,Plant_PER,PER,11-01-2018,0
018-000-301,Plant_PER,PER,12-01-2018,0
018-000-301,Plant_PER,PER,01-01-2019,0
018-000-301,Plant_PER,PER,02-01-2019,0
018-000-301,Plant_PER,PER,03-01-2019,0
018-000-301,Plant_PER,PER,04-01-2019,0
018-000-301,Plant_PER,PER,05-01-2019,0
018-000-301,Plant_PER,PER,06-01-2019,0
566-111-601,Plant_SYDNEY,SYDNEY,06-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,07-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,08-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,09-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,10-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,11-01-2018,0
566-111-601,Plant_SYDNEY,SYDNEY,12-01-2018,1
566-111-601,Plant_SYDNEY,SYDNEY,01-01-2019,1
566-111-601,Plant_SYDNEY,SYDNEY,02-01-2019,1
566-111-601,Plant_SYDNEY,SYDNEY,03-01-2019,1
566-111-601,Plant_SYDNEY,SYDNEY,04-01-2019,1
566-111-601,Plant_SYDNEY,SYDNEY,05-01-2019,1
566-111-601,Plant_SYDNEY,SYDNEY,06-01-2019,1
566-111-601,Plant_ADL,ADL,06-01-2018,1
566-111-601,Plant_ADL,ADL,07-01-2018,1
566-111-601,Plant_ADL,ADL,08-01-2018,1
566-111-601,Plant_ADL,ADL,09-01-2018,1
566-111-601,Plant_ADL,ADL,10-01-2018,1
566-111-601,Plant_ADL,ADL,11-01-2018,1
566-111-601,Plant_ADL,ADL,12-01-2018,1
566-111-601,Plant_ADL,ADL,01-01-2019,1
566-111-601,Plant_ADL,ADL,02-01-2019,1
566-111-601,Plant_ADL,ADL,03-01-2019,1
566-111-601,Plant_ADL,ADL,04-01-2019,1
566-111-601,Plant_ADL,ADL,05-01-2019,1
566-111-601,Plant_ADL,ADL,06-01-2019,1
566-111-601,Plant_BNE,BNE,06-01-2018,0
566-111-601,Plant_BNE,BNE,07-01-2018,0
566-111-601,Plant_BNE,BNE,08-01-2018,0
566-111-601,Plant_BNE,BNE,09-01-2018,0
566-111-601,Plant_BNE,BNE,10-01-2018,0
566-111-601,Plant_BNE,BNE,11-01-2018,0
566-111-601,Plant_BNE,BNE,12-01-2018,0
566-111-601,Plant_BNE,BNE,01-01-2019,0
566-111-601,Plant_BNE,BNE,02-01-2019,0
566-111-601,Plant_BNE,BNE,03-01-2019,0
566-111-601,Plant_BNE,BNE,04-01-2019,0
566-111-601,Plant_BNE,BNE,05-01-2019,0
566-111-601,Plant_BNE,BNE,06-01-2019,0
566-111-601,Plant_MEL,MEL,06-01-2018,1
566-111-601,Plant_MEL,MEL,07-01-2018,1
566-111-601,Plant_MEL,MEL,08-01-2018,1
566-111-601,Plant_MEL,MEL,09-01-2018,1
566-111-601,Plant_MEL,MEL,10-01-2018,1
566-111-601,Plant_MEL,MEL,11-01-2018,1
566-111-601,Plant_MEL,MEL,12-01-2018,1
566-111-601,Plant_MEL,MEL,01-01-2019,1
566-111-601,Plant_MEL,MEL,02-01-2019,1
566-111-601,Plant_MEL,MEL,03-01-2019,1
566-111-601,Plant_MEL,MEL,04-01-2019,1
566-111-601,Plant_MEL,MEL,05-01-2019,1
566-111-601,Plant_MEL,MEL,06-01-2019,1
566-111-601,Plant_NTL,NTL,06-01-2018,0
566-111-601,Plant_NTL,NTL,07-01-2018,0
566-111-601,Plant_NTL,NTL,08-01-2018,0
566-111-601,Plant_NTL,NTL,09-01-2018,0
566-111-601,Plant_NTL,NTL,10-01-2018,0
566-111-601,Plant_NTL,NTL,11-01-2018,0
566-111-601,Plant_NTL,NTL,12-01-2018,0
566-111-601,Plant_NTL,NTL,01-01-2019,0
566-111-601,Plant_NTL,NTL,02-01-2019,0
566-111-601,Plant_NTL,NTL,03-01-2019,0
566-111-601,Plant_NTL,NTL,04-01-2019,0
566-111-601,Plant_NTL,NTL,05-01-2019,0
566-111-601,Plant_NTL,NTL,06-01-2019,0
566-111-601,Plant_PER,PER,06-01-2018,1
566-111-601,Plant_PER,PER,07-01-2018,1
566-111-601,Plant_PER,PER,08-01-2018,1
566-111-601,Plant_PER,PER,09-01-2018,1
566-111-601,Plant_PER,PER,10-01-2018,1
566-111-601,Plant_PER,PER,11-01-2018,1
566-111-601,Plant_PER,PER,12-01-2018,1
566-111-601,Plant_PER,PER,01-01-2019,1
566-111-601,Plant_PER,PER,02-01-2019,1
566-111-601,Plant_PER,PER,03-01-2019,1
566-111-601,Plant_PER,PER,04-01-2019,1
566-111-601,Plant_PER,PER,05-01-2019,1
566-111-601,Plant_PER,PER,06-01-2019,1
566-111-601,Plant_TAS,TAS,06-01-2018,0
566-111-601,Plant_TAS,TAS,07-01-2018,0
566-111-601,Plant_TAS,TAS,08-01-2018,0
566-111-601,Plant_TAS,TAS,09-01-2018,0
566-111-601,Plant_TAS,TAS,10-01-2018,0
566-111-601,Plant_TAS,TAS,11-01-2018,0
566-111-601,Plant_TAS,TAS,12-01-2018,0
566-111-601,Plant_TAS,TAS,01-01-2019,0
566-111-601,Plant_TAS,TAS,02-01-2019,0
566-111-601,Plant_TAS,TAS,03-01-2019,0
566-111-601,Plant_TAS,TAS,04-01-2019,0
566-111-601,Plant_TAS,TAS,05-01-2019,0
566-111-601,Plant_TAS,TAS,06-01-2019,0
046-000-210,Plant_SYDNEY,SYDNEY,06-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,07-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,08-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,09-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,10-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,11-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,12-01-2018,9
046-000-210,Plant_SYDNEY,SYDNEY,01-01-2019,9
046-000-210,Plant_SYDNEY,SYDNEY,02-01-2019,9
046-000-210,Plant_SYDNEY,SYDNEY,03-01-2019,9
046-000-210,Plant_SYDNEY,SYDNEY,04-01-2019,9
046-000-210,Plant_SYDNEY,SYDNEY,05-01-2019,9
046-000-210,Plant_SYDNEY,SYDNEY,06-01-2019,9
046-000-210,Plant_ADL,ADL,06-01-2018,0
046-000-210,Plant_ADL,ADL,07-01-2018,0
046-000-210,Plant_ADL,ADL,08-01-2018,0
046-000-210,Plant_ADL,ADL,09-01-2018,0
046-000-210,Plant_ADL,ADL,10-01-2018,0
046-000-210,Plant_ADL,ADL,11-01-2018,0
046-000-210,Plant_ADL,ADL,12-01-2018,0
046-000-210,Plant_ADL,ADL,01-01-2019,0
046-000-210,Plant_ADL,ADL,02-01-2019,0
046-000-210,Plant_ADL,ADL,03-01-2019,0
046-000-210,Plant_ADL,ADL,04-01-2019,0
046-000-210,Plant_ADL,ADL,05-01-2019,0
046-000-210,Plant_ADL,ADL,06-01-2019,0
046-000-210,Plant_BNE,BNE,06-01-2018,2
046-000-210,Plant_BNE,BNE,07-01-2018,2
046-000-210,Plant_BNE,BNE,08-01-2018,2
046-000-210,Plant_BNE,BNE,09-01-2018,2
046-000-210,Plant_BNE,BNE,10-01-2018,2
046-000-210,Plant_BNE,BNE,11-01-2018,2
046-000-210,Plant_BNE,BNE,12-01-2018,2
046-000-210,Plant_BNE,BNE,01-01-2019,2
046-000-210,Plant_BNE,BNE,02-01-2019,2
046-000-210,Plant_BNE,BNE,03-01-2019,2
046-000-210,Plant_BNE,BNE,04-01-2019,2
046-000-210,Plant_BNE,BNE,05-01-2019,2
046-000-210,Plant_BNE,BNE,06-01-2019,2
046-000-210,Plant_MEL,MEL,06-01-2018,2
046-000-210,Plant_MEL,MEL,07-01-2018,2
046-000-210,Plant_MEL,MEL,08-01-2018,2
046-000-210,Plant_MEL,MEL,09-01-2018,2
046-000-210,Plant_MEL,MEL,10-01-2018,2
046-000-210,Plant_MEL,MEL,11-01-2018,2
046-000-210,Plant_MEL,MEL,12-01-2018,2
046-000-210,Plant_MEL,MEL,01-01-2019,2
046-000-210,Plant_MEL,MEL,02-01-2019,2
046-000-210,Plant_MEL,MEL,03-01-2019,2
046-000-210,Plant_MEL,MEL,04-01-2019,2
046-000-210,Plant_MEL,MEL,05-01-2019,2
046-000-210,Plant_MEL,MEL,06-01-2019,2
046-000-210,Plant_NTL,NTL,06-01-2018,0
046-000-210,Plant_NTL,NTL,07-01-2018,0
046-000-210,Plant_NTL,NTL,08-01-2018,0
046-000-210,Plant_NTL,NTL,09-01-2018,0
046-000-210,Plant_NTL,NTL,10-01-2018,0
046-000-210,Plant_NTL,NTL,11-01-2018,0
046-000-210,Plant_NTL,NTL,12-01-2018,0
046-000-210,Plant_NTL,NTL,01-01-2019,0
046-000-210,Plant_NTL,NTL,02-01-2019,0
046-000-210,Plant_NTL,NTL,03-01-2019,0
046-000-210,Plant_NTL,NTL,04-01-2019,0
046-000-210,Plant_NTL,NTL,05-01-2019,0
046-000-210,Plant_NTL,NTL,06-01-2019,0
046-000-210,Plant_PER,PER,06-01-2018,1
046-000-210,Plant_PER,PER,07-01-2018,1
046-000-210,Plant_PER,PER,08-01-2018,1
046-000-210,Plant_PER,PER,09-01-2018,1
046-000-210,Plant_PER,PER,10-01-2018,1
046-000-210,Plant_PER,PER,11-01-2018,1
046-000-210,Plant_PER,PER,12-01-2018,1
046-000-210,Plant_PER,PER,01-01-2019,1
046-000-210,Plant_PER,PER,02-01-2019,1
046-000-210,Plant_PER,PER,03-01-2019,1
046-000-210,Plant_PER,PER,04-01-2019,1
046-000-210,Plant_PER,PER,05-01-2019,1
046-000-210,Plant_PER,PER,06-01-2019,1
046-000-210,Plant_TAS,TAS,06-01-2018,0
046-000-210,Plant_TAS,TAS,07-01-2018,0
046-000-210,Plant_TAS,TAS,08-01-2018,0
046-000-210,Plant_TAS,TAS,09-01-2018,0
046-000-210,Plant_TAS,TAS,10-01-2018,0
046-000-210,Plant_TAS,TAS,11-01-2018,0
046-000-210,Plant_TAS,TAS,12-01-2018,0
046-000-210,Plant_TAS,TAS,01-01-2019,0
046-000-210,Plant_TAS,TAS,02-01-2019,0
046-000-210,Plant_TAS,TAS,03-01-2019,0
046-000-210,Plant_TAS,TAS,04-01-2019,0
046-000-210,Plant_TAS,TAS,05-01-2019,0
046-000-210,Plant_TAS,TAS,06-01-2019,0
046-000-366,Plant_SYDNEY,SYDNEY,06-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,07-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,08-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,09-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,10-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,11-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,12-01-2018,1
046-000-366,Plant_SYDNEY,SYDNEY,01-01-2019,1
046-000-366,Plant_SYDNEY,SYDNEY,02-01-2019,1
046-000-366,Plant_SYDNEY,SYDNEY,03-01-2019,1
046-000-366,Plant_SYDNEY,SYDNEY,04-01-2019,1
046-000-366,Plant_SYDNEY,SYDNEY,05-01-2019,1
046-000-366,Plant_SYDNEY,SYDNEY,06-01-2019,1
170-000-233,Plant_ADL,ADL,06-01-2018,0
170-000-233,Plant_ADL,ADL,07-01-2018,0
170-000-233,Plant_ADL,ADL,08-01-2018,0
170-000-233,Plant_ADL,ADL,09-01-2018,0
170-000-233,Plant_ADL,ADL,10-01-2018,0
170-000-233,Plant_ADL,ADL,11-01-2018,0
170-000-233,Plant_ADL,ADL,12-01-2018,0
170-000-233,Plant_ADL,ADL,01-01-2019,0
170-000-233,Plant_ADL,ADL,02-01-2019,0
170-000-233,Plant_ADL,ADL,03-01-2019,0
170-000-233,Plant_ADL,ADL,04-01-2019,0
170-000-233,Plant_ADL,ADL,05-01-2019,0
170-000-233,Plant_ADL,ADL,06-01-2019,0
170-000-233,Plant_MEL,MEL,06-01-2018,0
170-000-233,Plant_MEL,MEL,07-01-2018,0
170-000-233,Plant_MEL,MEL,08-01-2018,0
170-000-233,Plant_MEL,MEL,09-01-2018,0
170-000-233,Plant_MEL,MEL,10-01-2018,0
170-000-233,Plant_MEL,MEL,11-01-2018,0
170-000-233,Plant_MEL,MEL,12-01-2018,0
170-000-233,Plant_MEL,MEL,01-01-2019,0
170-000-233,Plant_MEL,MEL,02-01-2019,0
170-000-233,Plant_MEL,MEL,03-01-2019,0
170-000-233,Plant_MEL,MEL,04-01-2019,0
170-000-233,Plant_MEL,MEL,05-01-2019,0
170-000-233,Plant_MEL,MEL,06-01-2019,0
170-000-233,Plant_NTL,NTL,06-01-2018,0
170-000-233,Plant_NTL,NTL,07-01-2018,0
170-000-233,Plant_NTL,NTL,08-01-2018,0
170-000-233,Plant_NTL,NTL,09-01-2018,0
170-000-233,Plant_NTL,NTL,10-01-2018,0
170-000-233,Plant_NTL,NTL,11-01-2018,0
170-000-233,Plant_NTL,NTL,12-01-2018,0
170-000-233,Plant_NTL,NTL,01-01-2019,0
170-000-233,Plant_NTL,NTL,02-01-2019,0
170-000-233,Plant_NTL,NTL,03-01-2019,0
170-000-233,Plant_NTL,NTL,04-01-2019,0
170-000-233,Plant_NTL,NTL,05-01-2019,0
170-000-233,Plant_NTL,NTL,06-01-2019,0
170-000-233,Plant_SYDNEY,SYDNEY,06-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,07-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,08-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,09-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,10-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,11-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,12-01-2018,0
170-000-233,Plant_SYDNEY,SYDNEY,01-01-2019,0
170-000-233,Plant_SYDNEY,SYDNEY,02-01-2019,0
170-000-233,Plant_SYDNEY,SYDNEY,03-01-2019,0
